Alternanthera sessilis
Althaea armeniaca
Althaea cannabina
Althaea hirsuta
Althaea officinalis
Alvaradoa amorphoides
Alysicarpus ovalifolius
Alysicarpus rugosus
Alysicarpus vaginalis
Alyssum alyssoides
Alyssum corsicum
Alyssum desertorum
Alyssum montanum
Alyssum murale
Alyssum obovatum
Alyssum simplex
Alyssum szovitsianum
Alyxia stellata
Amaranthus acanthochiton
Amaranthus albus
Amaranthus arenicola
Amaranthus australis
Amaranthus blitoides
Amaranthus blitum
Amaranthus brownii
Amaranthus X budensis
Amaranthus californicus
Amaranthus cannabinus
Amaranthus caudatus
Amaranthus crassipes
Amaranthus crispus
Amaranthus cruentus
Amaranthus deflexus
Amaranthus dubius
Amaranthus fimbriatus
Amaranthus floridanus
Amaranthus graecizans
Amaranthus greggii
Amaranthus hybridus
Amaranthus hypochondriacus
Amaranthus lineatus
Amaranthus macrocarpus
Amaranthus muricatus
Amaranthus obcordatus
Amaranthus X ozanonii
Amaranthus palmeri
Amaranthus polygonoides
Amaranthus powellii
Amaranthus pumilus
Amaranthus retroflexus
Amaranthus scleropoides
Amaranthus X soproniensis
Amaranthus spinosus
Amaranthus tamaulipensis
Amaranthus X texensis
Amaranthus thunbergii
Amaranthus torreyi
Amaranthus tricolor
Amaranthus tuberculatus
Amaranthus X tucsonensis
Amaranthus venulosus
Amaranthus viridis
Amaranthus viscidulus
Amaranthus watsonii
Amaranthus wrightii
Amaryllis belladonna
Amauriopsis biternata
Amauriopsis dissecta
Amauriopsis pedata
Amberboa moschata
Amblyolepis setigera
Amblyopappus pusillus
Ambrosia acanthicarpa
Ambrosia ambrosioides
Ambrosia artemisiifolia
Ambrosia bidentata
Ambrosia chamissonis
Ambrosia cheiranthifolia
Ambrosia chenopodiifolia
Ambrosia confertiflora
Ambrosia cordifolia
Ambrosia deltoidea
Ambrosia dumosa
Ambrosia eriocentra
Ambrosia grayi
Ambrosia X helenae
Ambrosia hispida
Ambrosia ilicifolia
Ambrosia X intergradiens
Ambrosia linearis
Ambrosia monogyra
Ambrosia peruviana
Ambrosia X platyspina
Ambrosia psilostachya
Ambrosia pumila
Ambrosia salsola
Ambrosia X sandersonii
Ambrosia tenuifolia
Ambrosia tomentosa
Ambrosia trifida
Amelanchier alnifolia
Amelanchier amabilis
Amelanchier arborea
Amelanchier bartramiana
Amelanchier canadensis
Amelanchier cusickii
Amelanchier fernaldii
Amelanchier gaspensis
Amelanchier humilis
Amelanchier interior
Amelanchier intermedia
Amelanchier laevis
