Acacia_insuavis,503,y,1
Acacia_insuavis,504,n,0
Acacia_insuavis,601,n,0
Acacia_insuavis,602,y,1
Acacia_insuavis,603,NA,NA
Acacia_insuavis,604,NA,NA
Acacia_insuavis,605,n,0
Acacia_insuavis,606,NA,NA
Acacia_insuavis,607,NA,NA
Acacia_insuavis,701,NA,NA
Acacia_insuavis,702,y,1
Acacia_insuavis,703,NA,NA
Acacia_insuavis,704,NA,NA
Acacia_insuavis,705,NA,NA
Acacia_insuavis,706,n,-1
Acacia_insuavis,707,n,-1
Acacia_insuavis,708,NA,NA
Acacia_insuavis,801,NA,NA
Acacia_insuavis,802,NA,NA
Acacia_insuavis,803,NA,NA
Acacia_insuavis,804,NA,NA
Acacia_insuavis,805,NA,NA
Acacia_podalyriifolia_PMC,101,n,0
Acacia_podalyriifolia_PMC,102,NA,NA
Acacia_podalyriifolia_PMC,103,NA,NA
Acacia_podalyriifolia_PMC,201,High,2
Acacia_podalyriifolia_PMC,202,High,2
Acacia_podalyriifolia_PMC,203,n,0
Acacia_podalyriifolia_PMC,204,y,1
Acacia_podalyriifolia_PMC,205,y,-2
Acacia_podalyriifolia_PMC,301,y,1
Acacia_podalyriifolia_PMC,302,NA,NA
Acacia_podalyriifolia_PMC,303,NA,NA
Acacia_podalyriifolia_PMC,304,y,2
Acacia_podalyriifolia_PMC,305,y,1
Acacia_podalyriifolia_PMC,401,n,0
Acacia_podalyriifolia_PMC,402,NA,NA
Acacia_podalyriifolia_PMC,403,n,0
Acacia_podalyriifolia_PMC,404,NA,NA
Acacia_podalyriifolia_PMC,405,n,0
Acacia_podalyriifolia_PMC,406,NA,NA
Acacia_podalyriifolia_PMC,407,n,0
Acacia_podalyriifolia_PMC,408,NA,NA
Acacia_podalyriifolia_PMC,409,n,0
Acacia_podalyriifolia_PMC,410,n,0
Acacia_podalyriifolia_PMC,411,n,0
Acacia_podalyriifolia_PMC,412,NA,NA
Acacia_podalyriifolia_PMC,501,n,0
Acacia_podalyriifolia_PMC,502,n,0
Acacia_podalyriifolia_PMC,503,NA,NA
Acacia_podalyriifolia_PMC,504,n,0
Acacia_podalyriifolia_PMC,601,n,0
Acacia_podalyriifolia_PMC,602,y,1
Acacia_podalyriifolia_PMC,603,y,1
Acacia_podalyriifolia_PMC,604,NA,NA
Acacia_podalyriifolia_PMC,605,n,0
Acacia_podalyriifolia_PMC,606,n,-1
Acacia_podalyriifolia_PMC,607,2,0
Acacia_podalyriifolia_PMC,701,NA,NA
Acacia_podalyriifolia_PMC,702,y,1
Acacia_podalyriifolia_PMC,703,n,-1
Acacia_podalyriifolia_PMC,704,n,-1
Acacia_podalyriifolia_PMC,705,NA,NA
Acacia_podalyriifolia_PMC,706,y,1
Acacia_podalyriifolia_PMC,707,y,1
Acacia_podalyriifolia_PMC,708,NA,NA
Acacia_podalyriifolia_PMC,801,n,-1
Acacia_podalyriifolia_PMC,802,y,1
Acacia_podalyriifolia_PMC,803,NA,NA
Acacia_podalyriifolia_PMC,804,y,1
Acacia_podalyriifolia_PMC,805,NA,NA
Acacia_retinodes_PMC,101,n,0
Acacia_retinodes_PMC,102,NA,NA
Acacia_retinodes_PMC,103,NA,NA
Acacia_retinodes_PMC,201,Intermediate,1
Acacia_retinodes_PMC,202,High,2
Acacia_retinodes_PMC,203,n,0
Acacia_retinodes_PMC,204,y,1
Acacia_retinodes_PMC,205,y,-2
Acacia_retinodes_PMC,301,y,1
Acacia_retinodes_PMC,302,y,1
Acacia_retinodes_PMC,303,n,0
Acacia_retinodes_PMC,304,NA,NA
Acacia_retinodes_PMC,305,y,1
Acacia_retinodes_PMC,401,n,0
Acacia_retinodes_PMC,402,NA,NA
Acacia_retinodes_PMC,403,n,0
Acacia_retinodes_PMC,404,NA,NA
Acacia_retinodes_PMC,405,n,0
Acacia_retinodes_PMC,406,NA,NA
Acacia_retinodes_PMC,407,n,0
Acacia_retinodes_PMC,408,NA,NA
Acacia_retinodes_PMC,409,n,0
Acacia_retinodes_PMC,410,y,1
Acacia_retinodes_PMC,411,n,0
Acacia_retinodes_PMC,412,NA,NA
Acacia_retinodes_PMC,501,n,0
Acacia_retinodes_PMC,502,n,0
Acacia_retinodes_PMC,503,y,1
Acacia_retinodes_PMC,504,n,0
Acacia_retinodes_PMC,601,n,0
Acacia_retinodes_PMC,602,y,1
Acacia_retinodes_PMC,603,NA,NA
Acacia_retinodes_PMC,604,NA,NA
Acacia_retinodes_PMC,605,n,0
Acacia_retinodes_PMC,606,n,-1
Acacia_retinodes_PMC,607,NA,NA
Acacia_retinodes_PMC,701,n,-1
Acacia_retinodes_PMC,702,y,1
Acacia_retinodes_PMC,703,n,-1
Acacia_retinodes_PMC,704,n,-1
Acacia_retinodes_PMC,705,NA,NA
Acacia_retinodes_PMC,706,y,1
Acacia_retinodes_PMC,707,y,1
Acacia_retinodes_PMC,708,NA,NA
Acacia_retinodes_PMC,801,NA,NA
Acacia_retinodes_PMC,802,y,1
Acacia_retinodes_PMC,803,NA,NA
Acacia_retinodes_PMC,804,y,1
Acacia_retinodes_PMC,805,NA,NA
Acacia_robusta,101,n,0
Acacia_robusta,102,NA,NA
Acacia_robusta,103,NA,NA
Acacia_robusta,201,High,2
Acacia_robusta,202,High,2
Acacia_robusta,203,y,1
Acacia_robusta,204,y,1
Acacia_robusta,205,NA,NA
Acacia_robusta,301,y,1
Acacia_robusta,302,n,0
Acacia_robusta,303,NA,NA
Acacia_robusta,304,NA,NA
Acacia_robusta,305,y,1
Acacia_robusta,401,y,1
Acacia_robusta,402,NA,NA
Acacia_robusta,403,n,0
Acacia_robusta,404,n,-1
Acacia_robusta,405,NA,NA
Acacia_robusta,406,NA,NA
Acacia_robusta,407,n,0
Acacia_robusta,408,NA,NA
Acacia_robusta,409,NA,NA
Acacia_robusta,410,y,1
Acacia_robusta,411,n,0
Acacia_robusta,412,NA,NA
Acacia_robusta,501,n,0
Acacia_robusta,502,n,0
Acacia_robusta,503,y,1
Acacia_robusta,504,n,0
Acacia_robusta,601,n,0
Acacia_robusta,602,y,1
Acacia_robusta,603,NA,NA
Acacia_robusta,604,NA,NA
Acacia_robusta,605,n,0
Acacia_robusta,606,n,-1
Acacia_robusta,607,NA,NA
Acacia_robusta,701,n,-1
Acacia_robusta,702,y,1
Acacia_robusta,703,n,-1
Acacia_robusta,704,n,-1
Acacia_robusta,705,NA,NA
Acacia_robusta,706,n,-1
Acacia_robusta,707,n,-1
Acacia_robusta,708,y,1
Acacia_robusta,801,NA,NA
Acacia_robusta,802,y,1
Acacia_robusta,803,NA,NA
Acacia_robusta,804,y,1
Acacia_robusta,805,NA,NA
Acacia_saligna,101,n,0
Acacia_saligna,102,NA,NA
Acacia_saligna,103,NA,NA
Acacia_saligna,201,High,2
Acacia_saligna,202,High,2
Acacia_saligna,203,y,1
Acacia_saligna,204,n,0
Acacia_saligna,205,y,-2
Acacia_saligna,301,y,1
Acacia_saligna,302,n,0
Acacia_saligna,303,n,0
Acacia_saligna,304,y,2
Acacia_saligna,305,y,1
Acacia_saligna,401,n,0
Acacia_saligna,402,n,0
Acacia_saligna,403,n,0
Acacia_saligna,404,n,-1
Acacia_saligna,405,n,0
Acacia_saligna,406,NA,NA
Acacia_saligna,407,n,0
Acacia_saligna,408,NA,NA
Acacia_saligna,409,NA,NA
Acacia_saligna,410,y,1
Acacia_saligna,411,n,0
Acacia_saligna,412,y,1
Acacia_saligna,501,n,0
Acacia_saligna,502,n,0
Acacia_saligna,503,y,1
Acacia_saligna,504,n,0
Acacia_saligna,601,n,0
Acacia_saligna,602,y,1
Acacia_saligna,603,NA,NA
Acacia_saligna,604,n,-1
Acacia_saligna,605,n,0
Acacia_saligna,606,y,1
Acacia_saligna,607,>3,-1
Acacia_saligna,701,y,1
Acacia_saligna,702,y,1
Acacia_saligna,703,n,-1
Acacia_saligna,704,n,-1
Acacia_saligna,705,y,1
Acacia_saligna,706,y,1
Acacia_saligna,707,y,1
Acacia_saligna,708,y,1
Acacia_saligna,801,y,1
Acacia_saligna,802,y,1
Acacia_saligna,803,y,-1
Acacia_saligna,804,y,1
Acacia_saligna,805,NA,NA
Acca_sellowiana_PMC,101,n,0
Acca_sellowiana_PMC,102,NA,NA
Acca_sellowiana_PMC,103,NA,NA
Acca_sellowiana_PMC,201,High,2
Acca_sellowiana_PMC,202,High,2
Acca_sellowiana_PMC,203,NA,NA
Acca_sellowiana_PMC,204,y,1
Acca_sellowiana_PMC,205,y,-2
Acca_sellowiana_PMC,301,y,1
Acca_sellowiana_PMC,302,n,0
Acca_sellowiana_PMC,303,n,0
Acca_sellowiana_PMC,304,n,0
Acca_sellowiana_PMC,305,n,0
Acca_sellowiana_PMC,401,n,0
Acca_sellowiana_PMC,402,NA,NA
Acca_sellowiana_PMC,403,n,0
Acca_sellowiana_PMC,404,NA,NA
Acca_sellowiana_PMC,405,n,0
Acca_sellowiana_PMC,406,NA,NA
Acca_sellowiana_PMC,407,n,0
Acca_sellowiana_PMC,408,NA,NA
Acca_sellowiana_PMC,409,NA,NA
Acca_sellowiana_PMC,410,y,1
Acca_sellowiana_PMC,411,n,0
Acca_sellowiana_PMC,412,NA,NA
Acca_sellowiana_PMC,501,n,0
Acca_sellowiana_PMC,502,n,0
Acca_sellowiana_PMC,503,n,0
Acca_sellowiana_PMC,504,n,0
Acca_sellowiana_PMC,601,n,0
Acca_sellowiana_PMC,602,y,1
Acca_sellowiana_PMC,603,NA,NA
Acca_sellowiana_PMC,604,NA,NA
Acca_sellowiana_PMC,605,n,0
Acca_sellowiana_PMC,606,NA,NA
Acca_sellowiana_PMC,607,3,0
Acca_sellowiana_PMC,701,NA,NA
Acca_sellowiana_PMC,702,y,1
Acca_sellowiana_PMC,703,n,-1
Acca_sellowiana_PMC,704,n,-1
Acca_sellowiana_PMC,705,NA,NA
Acca_sellowiana_PMC,706,y,1
Acca_sellowiana_PMC,707,n,-1
Acca_sellowiana_PMC,708,y,1
Acca_sellowiana_PMC,801,y,1
Acca_sellowiana_PMC,802,NA,NA
Acca_sellowiana_PMC,803,y,-1
Acca_sellowiana_PMC,804,NA,NA
Acca_sellowiana_PMC,805,NA,NA
