Aglaonema commutatum,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,NA,0,1,NA,1,NA,0,3,0,1,0,0,0,1,0,1,0,0,NA,NA,NA
Aglaonema nitidum,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,NA,1,NA,1,NA,0,NA,0,1,0,0,0,1,0,1,0,0,NA,0,0
Agonis flexuosa,NA,NA,NA,1,2,0,0,1,1,NA,0,1,0,0,NA,0,0,0,1,0,1,NA,1,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,NA,1,0,1,1,0,0,0,NA,NA,NA,1,NA
Agrostemma githago,0,NA,NA,2,2,NA,0,1,1,NA,1,0,0,0,0,0,NA,1,NA,1,0,0,1,0,0,0,0,0,0,NA,1,0,1,0,0,1,NA,1,1,0,0,NA,0,NA,NA,0,NA,NA,NA
Agrostis stolonifera,0,NA,NA,2,2,1,1,1,1,1,0,NA,1,0,0,0,0,0,0,1,NA,1,1,0,1,0,1,0,1,0,1,1,NA,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,NA
Ailanthus altissima,0,1,0,1,1,1,1,1,1,1,0,NA,NA,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,1,2,1,NA,NA,NA,1,NA,NA,NA,0,NA,0,1,0
Ailanthus altissima,0,NA,NA,2,2,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,NA,0,0,1,NA,0,1,0,1,1,0,0,0,1,0,1,1,NA
Aiphanes horrida,0,NA,NA,2,2,1,1,1,1,0,0,0,0,1,NA,0,NA,0,NA,0,0,1,1,0,NA,0,0,0,0,0,1,NA,NA,0,NA,NA,0,1,0,0,NA,1,0,1,NA,NA,NA,NA,NA
Aira caryophyllea,0,NA,NA,2,2,1,NA,1,1,0,1,1,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,1,0,0,NA,1,NA,NA,0,0,1,NA,0,0,0,0,0,1,0,1,0,NA,NA,NA
Ajania pacifica,0,NA,NA,0,2,1,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,1,0,NA,0,0,0,0,0,1,NA,0,0,1,2,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,1,NA
Ajuga reptans,0,1,0,1,2,1,0,1,1,1,1,NA,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,0,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA
